taskId time jobId jobSize runtime user peer TraceID Cluster.IAT Cluster.RT
 114475 198783   51 14154  289   6   6 gwa-t10 C2 C3
 114476 198783   51 14154 1828   6   6 gwa-t10 C2 C3
 114477 198783   51 14154 1461   6   6 gwa-t10 C2 C3
 114478 198783   51 14154 2913   6   6 gwa-t10 C2 C3
 114479 198783   51 14154 2760   6   6 gwa-t10 C2 C3
 114480 198783   51 14154 3333   6   6 gwa-t10 C2 C3
 114481 198783   51 14154 3953   6   6 gwa-t10 C2 C3
 114482 198783   51 14154 4147   6   6 gwa-t10 C2 C3
 114483 198783   51 14154 3459   6   6 gwa-t10 C2 C3
 114484 198783   51 14154 3736   6   6 gwa-t10 C2 C3
 114485 198783   51 14154 2164   6   6 gwa-t10 C2 C3
 114486 198783   51 14154  300   6   6 gwa-t10 C2 C3
 114487 198783   51 14154 4247   6   6 gwa-t10 C2 C3
 114488 198783   51 14154  453   6   6 gwa-t10 C2 C3
 114489 198783   51 14154  632   6   6 gwa-t10 C2 C3
 114490 198783   51 14154 3077   6   6 gwa-t10 C2 C3
 114491 198783   51 14154 3315   6   6 gwa-t10 C2 C3
 114492 198783   51 14154 1934   6   6 gwa-t10 C2 C3
 114493 198783   51 14154 1949   6   6 gwa-t10 C2 C3
 114494 198783   51 14154 4899   6   6 gwa-t10 C2 C3
 114495 198783   51 14154 4190   6   6 gwa-t10 C2 C3
 114496 198783   51 14154  585   6   6 gwa-t10 C2 C3
 114497 198783   51 14154 2438   6   6 gwa-t10 C2 C3
 114498 198783   51 14154 6008   6   6 gwa-t10 C2 C3
 114499 198783   51 14154 3068   6   6 gwa-t10 C2 C3
 114500 198783   51 14154 2055   6   6 gwa-t10 C2 C3
 114501 198783   51 14154 2183   6   6 gwa-t10 C2 C3
 114502 198783   51 14154 3083   6   6 gwa-t10 C2 C3
 114503 198783   51 14154 1339   6   6 gwa-t10 C2 C3
 114504 198783   51 14154 4006   6   6 gwa-t10 C2 C3
 114505 198783   51 14154 3711   6   6 gwa-t10 C2 C3
 114506 198783   51 14154 2877   6   6 gwa-t10 C2 C3
 114507 198783   51 14154 4036   6   6 gwa-t10 C2 C3
 114508 198783   51 14154 2554   6   6 gwa-t10 C2 C3
 114509 198783   51 14154 2330   6   6 gwa-t10 C2 C3
 114510 198783   51 14154 3594   6   6 gwa-t10 C2 C3
 114511 198783   51 14154 3989   6   6 gwa-t10 C2 C3
 114512 198783   51 14154 1184   6   6 gwa-t10 C2 C3
 114513 198783   51 14154 3499   6   6 gwa-t10 C2 C3
 114514 198783   51 14154  881   6   6 gwa-t10 C2 C3
 114515 198783   51 14154 4044   6   6 gwa-t10 C2 C3
 114516 198783   51 14154 3182   6   6 gwa-t10 C2 C3
 114517 198783   51 14154 1691   6   6 gwa-t10 C2 C3
 114518 198783   51 14154 3552   6   6 gwa-t10 C2 C3
 114519 198783   51 14154 1941   6   6 gwa-t10 C2 C3
 114520 198783   51 14154 3254   6   6 gwa-t10 C2 C3
 114521 198783   51 14154 5248   6   6 gwa-t10 C2 C3
 114522 198783   51 14154 1465   6   6 gwa-t10 C2 C3
 114523 198783   51 14154 4716   6   6 gwa-t10 C2 C3
 114524 198783   51 14154 6126   6   6 gwa-t10 C2 C3
 114525 198783   51 14154  750   6   6 gwa-t10 C2 C3
 114526 198783   51 14154 1672   6   6 gwa-t10 C2 C3
 114527 198783   51 14154 4437   6   6 gwa-t10 C2 C3
 114528 198783   51 14154 1182   6   6 gwa-t10 C2 C3
 114529 198783   51 14154 2160   6   6 gwa-t10 C2 C3
 114530 198783   51 14154 3934   6   6 gwa-t10 C2 C3
 114531 198783   51 14154 2133   6   6 gwa-t10 C2 C3
 114532 198783   51 14154 3577   6   6 gwa-t10 C2 C3
 114533 198783   51 14154  337   6   6 gwa-t10 C2 C3
 114534 198783   51 14154 4533   6   6 gwa-t10 C2 C3
 114535 198783   51 14154 1738   6   6 gwa-t10 C2 C3
 114536 198783   51 14154 2916   6   6 gwa-t10 C2 C3
 114537 198783   51 14154 3390   6   6 gwa-t10 C2 C3
 114538 198783   51 14154 1541   6   6 gwa-t10 C2 C3
 114539 198783   51 14154 1548   6   6 gwa-t10 C2 C3
 114540 198783   51 14154 1402   6   6 gwa-t10 C2 C3
 114541 198783   51 14154 1111   6   6 gwa-t10 C2 C3
 114542 198783   51 14154 2734   6   6 gwa-t10 C2 C3
 114543 198783   51 14154 1789   6   6 gwa-t10 C2 C3
 114544 198783   51 14154  579   6   6 gwa-t10 C2 C3
 114545 198783   51 14154 3568   6   6 gwa-t10 C2 C3
 114546 198783   51 14154 1907   6   6 gwa-t10 C2 C3
 114547 198783   51 14154  456   6   6 gwa-t10 C2 C3
 114548 198783   51 14154 2850   6   6 gwa-t10 C2 C3
 114549 198783   51 14154  288   6   6 gwa-t10 C2 C3
 114550 198783   51 14154  868   6   6 gwa-t10 C2 C3
 114551 198783   51 14154 1000   6   6 gwa-t10 C2 C3
 114552 198783   51 14154 1877   6   6 gwa-t10 C2 C3
 114553 198783   51 14154 1899   6   6 gwa-t10 C2 C3
 114554 198783   51 14154 3289   6   6 gwa-t10 C2 C3
 114555 198783   51 14154 2011   6   6 gwa-t10 C2 C3
 114556 198783   51 14154 3633   6   6 gwa-t10 C2 C3
 114557 198783   51 14154 3218   6   6 gwa-t10 C2 C3
 114558 198783   51 14154 3929   6   6 gwa-t10 C2 C3
 114559 198783   51 14154 3985   6   6 gwa-t10 C2 C3
 114560 198783   51 14154 2800   6   6 gwa-t10 C2 C3
 114561 198783   51 14154 5831   6   6 gwa-t10 C2 C3
 114562 198783   51 14154 4267   6   6 gwa-t10 C2 C3
 114563 198783   51 14154 5667   6   6 gwa-t10 C2 C3
 114564 198783   51 14154 4468   6   6 gwa-t10 C2 C3
 114565 198783   51 14154 4222   6   6 gwa-t10 C2 C3
 114566 198783   51 14154  389   6   6 gwa-t10 C2 C3
 114567 198783   51 14154 1077   6   6 gwa-t10 C2 C3
 114568 198783   51 14154 1684   6   6 gwa-t10 C2 C3
 114569 198783   51 14154 4484   6   6 gwa-t10 C2 C3
 114570 198783   51 14154 3875   6   6 gwa-t10 C2 C3
 114571 198783   51 14154 3032   6   6 gwa-t10 C2 C3
 114572 198783   51 14154 5309   6   6 gwa-t10 C2 C3
 114573 198783   51 14154 1985   6   6 gwa-t10 C2 C3
 114574 198783   51 14154 3696   6   6 gwa-t10 C2 C3
 114575 198783   51 14154  537   6   6 gwa-t10 C2 C3
 114576 198783   51 14154 6709   6   6 gwa-t10 C2 C3
 114577 198783   51 14154 4369   6   6 gwa-t10 C2 C3
 114578 198783   51 14154 2740   6   6 gwa-t10 C2 C3
 114579 198783   51 14154 2750   6   6 gwa-t10 C2 C3
 114580 198783   51 14154 1425   6   6 gwa-t10 C2 C3
 114581 198783   51 14154 2185   6   6 gwa-t10 C2 C3
 114582 198783   51 14154  626   6   6 gwa-t10 C2 C3
 114583 198783   51 14154 2395   6   6 gwa-t10 C2 C3
 114584 198783   51 14154 3486   6   6 gwa-t10 C2 C3
 114585 198783   51 14154 1260   6   6 gwa-t10 C2 C3
 114586 198783   51 14154 3322   6   6 gwa-t10 C2 C3
 114587 198783   51 14154 2718   6   6 gwa-t10 C2 C3
 114588 198783   51 14154 5129   6   6 gwa-t10 C2 C3
 114589 198783   51 14154 3411   6   6 gwa-t10 C2 C3
 114590 198783   51 14154 2846   6   6 gwa-t10 C2 C3
 114591 198783   51 14154 4112   6   6 gwa-t10 C2 C3
 114592 198783   51 14154 2800   6   6 gwa-t10 C2 C3
 114593 198783   51 14154 3195   6   6 gwa-t10 C2 C3
 114594 198783   51 14154 3890   6   6 gwa-t10 C2 C3
 114595 198783   51 14154 4773   6   6 gwa-t10 C2 C3
 114596 198783   51 14154 3185   6   6 gwa-t10 C2 C3
 114597 198783   51 14154  302   6   6 gwa-t10 C2 C3
 114598 198783   51 14154 2439   6   6 gwa-t10 C2 C3
 114599 198783   51 14154 2923   6   6 gwa-t10 C2 C3
 114600 198783   51 14154 3101   6   6 gwa-t10 C2 C3
 114601 198783   51 14154  358   6   6 gwa-t10 C2 C3
 114602 198783   51 14154 4348   6   6 gwa-t10 C2 C3
 114603 198783   51 14154 4029   6   6 gwa-t10 C2 C3
 114604 198783   51 14154 1047   6   6 gwa-t10 C2 C3
 114605 198783   51 14154 2830   6   6 gwa-t10 C2 C3
 114606 198783   51 14154 4715   6   6 gwa-t10 C2 C3
 114607 198783   51 14154 2166   6   6 gwa-t10 C2 C3
 114608 198783   51 14154 3052   6   6 gwa-t10 C2 C3
 114609 198783   51 14154 5675   6   6 gwa-t10 C2 C3
 114610 198783   51 14154 4351   6   6 gwa-t10 C2 C3
 114611 198783   51 14154 4384   6   6 gwa-t10 C2 C3
 114612 198783   51 14154  577   6   6 gwa-t10 C2 C3
 114613 198783   51 14154 4330   6   6 gwa-t10 C2 C3
 114614 198783   51 14154 4179   6   6 gwa-t10 C2 C3
 114615 198783   51 14154 5694   6   6 gwa-t10 C2 C3
 114616 198783   51 14154 4837   6   6 gwa-t10 C2 C3
 114617 198783   51 14154 5562   6   6 gwa-t10 C2 C3
 114618 198783   51 14154 1858   6   6 gwa-t10 C2 C3
 114619 198783   51 14154  897   6   6 gwa-t10 C2 C3
 114620 198783   51 14154 2480   6   6 gwa-t10 C2 C3
 114621 198783   51 14154 3772   6   6 gwa-t10 C2 C3
 114622 198783   51 14154 1776   6   6 gwa-t10 C2 C3
 114623 198783   51 14154 2422   6   6 gwa-t10 C2 C3
 114624 198783   51 14154 3283   6   6 gwa-t10 C2 C3
 114625 198783   51 14154 3784   6   6 gwa-t10 C2 C3
 114626 198783   51 14154  341   6   6 gwa-t10 C2 C3
 114627 198783   51 14154 2595   6   6 gwa-t10 C2 C3
 114628 198783   51 14154 3927   6   6 gwa-t10 C2 C3
 114629 198783   51 14154 6492   6   6 gwa-t10 C2 C3
 114630 198783   51 14154 3078   6   6 gwa-t10 C2 C3
 114631 198783   51 14154 1200   6   6 gwa-t10 C2 C3
 114632 198783   51 14154 1263   6   6 gwa-t10 C2 C3
 114633 198783   51 14154 2109   6   6 gwa-t10 C2 C3
 114634 198783   51 14154 1645   6   6 gwa-t10 C2 C3
 114635 198783   51 14154 3837   6   6 gwa-t10 C2 C3
 114636 198783   51 14154 4877   6   6 gwa-t10 C2 C3
 114637 198783   51 14154  501   6   6 gwa-t10 C2 C3
 114638 198783   51 14154 5059   6   6 gwa-t10 C2 C3
 114639 198783   51 14154 1290   6   6 gwa-t10 C2 C3
 114640 198783   51 14154 2166   6   6 gwa-t10 C2 C3
 114641 198783   51 14154 3536   6   6 gwa-t10 C2 C3
 114642 198783   51 14154 1265   6   6 gwa-t10 C2 C3
 114643 198783   51 14154 5195   6   6 gwa-t10 C2 C3
 114644 198783   51 14154 3368   6   6 gwa-t10 C2 C3
 114645 198783   51 14154 3757   6   6 gwa-t10 C2 C3
 114646 198783   51 14154 2966   6   6 gwa-t10 C2 C3
 114647 198783   51 14154  819   6   6 gwa-t10 C2 C3
 114648 198783   51 14154 2558   6   6 gwa-t10 C2 C3
 114649 198783   51 14154 1695   6   6 gwa-t10 C2 C3
 114650 198783   51 14154 2726   6   6 gwa-t10 C2 C3
 114651 198783   51 14154 4272   6   6 gwa-t10 C2 C3
 114652 198783   51 14154   54   6   6 gwa-t10 C2 C3
 114653 198783   51 14154 5719   6   6 gwa-t10 C2 C3
 114654 198783   51 14154 3851   6   6 gwa-t10 C2 C3
 114655 198783   51 14154 1331   6   6 gwa-t10 C2 C3
 114656 198783   51 14154 3564   6   6 gwa-t10 C2 C3
 114657 198783   51 14154 3531   6   6 gwa-t10 C2 C3
 114658 198783   51 14154 2188   6   6 gwa-t10 C2 C3
 114659 198783   51 14154 3091   6   6 gwa-t10 C2 C3
 114660 198783   51 14154 3832   6   6 gwa-t10 C2 C3
 114661 198783   51 14154 2255   6   6 gwa-t10 C2 C3
 114662 198783   51 14154 3630   6   6 gwa-t10 C2 C3
 114663 198783   51 14154 1331   6   6 gwa-t10 C2 C3
 114664 198783   51 14154  851   6   6 gwa-t10 C2 C3
 114665 198783   51 14154 1825   6   6 gwa-t10 C2 C3
 114666 198783   51 14154 2353   6   6 gwa-t10 C2 C3
 114667 198783   51 14154 1941   6   6 gwa-t10 C2 C3
 114668 198783   51 14154 3997   6   6 gwa-t10 C2 C3
 114669 198783   51 14154 2971   6   6 gwa-t10 C2 C3
 114670 198783   51 14154 1371   6   6 gwa-t10 C2 C3
 114671 198783   51 14154 3589   6   6 gwa-t10 C2 C3
 114672 198783   51 14154 1693   6   6 gwa-t10 C2 C3
 114673 198783   51 14154 4042   6   6 gwa-t10 C2 C3
 114674 198783   51 14154 3301   6   6 gwa-t10 C2 C3
 114675 198783   51 14154 2983   6   6 gwa-t10 C2 C3
 114676 198783   51 14154 2967   6   6 gwa-t10 C2 C3
 114677 198783   51 14154 3230   6   6 gwa-t10 C2 C3
 114678 198783   51 14154  375   6   6 gwa-t10 C2 C3
 114679 198783   51 14154 3412   6   6 gwa-t10 C2 C3
 114680 198783   51 14154 2121   6   6 gwa-t10 C2 C3
 114681 198783   51 14154 2748   6   6 gwa-t10 C2 C3
 114682 198783   51 14154 5417   6   6 gwa-t10 C2 C3
 114683 198783   51 14154 2309   6   6 gwa-t10 C2 C3
 114684 198783   51 14154 2366   6   6 gwa-t10 C2 C3
 114685 198783   51 14154 3787   6   6 gwa-t10 C2 C3
 114686 198783   51 14154 2489   6   6 gwa-t10 C2 C3
 114687 198783   51 14154 4929   6   6 gwa-t10 C2 C3
 114688 198783   51 14154 2929   6   6 gwa-t10 C2 C3
 114689 198783   51 14154 4701   6   6 gwa-t10 C2 C3
 114690 198783   51 14154 1040   6   6 gwa-t10 C2 C3
 114691 198783   51 14154 1563   6   6 gwa-t10 C2 C3
 114692 198783   51 14154 6803   6   6 gwa-t10 C2 C3
 114693 198783   51 14154  113   6   6 gwa-t10 C2 C3
 114694 198783   51 14154  812   6   6 gwa-t10 C2 C3
 114695 198783   51 14154 3691   6   6 gwa-t10 C2 C3
 114696 198783   51 14154 2777   6   6 gwa-t10 C2 C3
 114697 198783   51 14154  236   6   6 gwa-t10 C2 C3
 114698 198783   51 14154  951   6   6 gwa-t10 C2 C3
 114699 198783   51 14154 1107   6   6 gwa-t10 C2 C3
 114700 198783   51 14154 1403   6   6 gwa-t10 C2 C3
 114701 198783   51 14154 3653   6   6 gwa-t10 C2 C3
 114702 198783   51 14154 1929   6   6 gwa-t10 C2 C3
 114703 198783   51 14154 1425   6   6 gwa-t10 C2 C3
 114704 198783   51 14154 1606   6   6 gwa-t10 C2 C3
 114705 198783   51 14154 3847   6   6 gwa-t10 C2 C3
 114706 198783   51 14154 3079   6   6 gwa-t10 C2 C3
 114707 198783   51 14154 2624   6   6 gwa-t10 C2 C3
 114708 198783   51 14154 1509   6   6 gwa-t10 C2 C3
 114709 198783   51 14154   55   6   6 gwa-t10 C2 C3
 114710 198783   51 14154 3283   6   6 gwa-t10 C2 C3
 114711 198783   51 14154  590   6   6 gwa-t10 C2 C3
 114712 198783   51 14154  575   6   6 gwa-t10 C2 C3
 114713 198783   51 14154 3639   6   6 gwa-t10 C2 C3
 114714 198783   51 14154  907   6   6 gwa-t10 C2 C3
 114715 198783   51 14154 2764   6   6 gwa-t10 C2 C3
 114716 198783   51 14154 4971   6   6 gwa-t10 C2 C3
 114717 198783   51 14154 2017   6   6 gwa-t10 C2 C3
 114718 198783   51 14154 3183   6   6 gwa-t10 C2 C3
 114719 198783   51 14154 3682   6   6 gwa-t10 C2 C3
 114720 198783   51 14154 1975   6   6 gwa-t10 C2 C3
 114721 198783   51 14154 4193   6   6 gwa-t10 C2 C3
 114722 198783   51 14154 4503   6   6 gwa-t10 C2 C3
 114723 198783   51 14154 1965   6   6 gwa-t10 C2 C3
 114724 198783   51 14154 2005   6   6 gwa-t10 C2 C3
 114725 198783   51 14154 1787   6   6 gwa-t10 C2 C3
 114726 198783   51 14154 4042   6   6 gwa-t10 C2 C3
 114727 198783   51 14154 2931   6   6 gwa-t10 C2 C3
 114728 198783   51 14154 2507   6   6 gwa-t10 C2 C3
 114729 198783   51 14154 3164   6   6 gwa-t10 C2 C3
 114730 198783   51 14154   47   6   6 gwa-t10 C2 C3
 114731 198783   51 14154 1299   6   6 gwa-t10 C2 C3
 114732 198783   51 14154 2930   6   6 gwa-t10 C2 C3
 114733 198783   51 14154 3151   6   6 gwa-t10 C2 C3
 114734 198783   51 14154 1298   6   6 gwa-t10 C2 C3
 114735 198783   51 14154 1304   6   6 gwa-t10 C2 C3
 114736 198783   51 14154 1712   6   6 gwa-t10 C2 C3
 114737 198783   51 14154 3266   6   6 gwa-t10 C2 C3
 114738 198783   51 14154 4663   6   6 gwa-t10 C2 C3
 114739 198783   51 14154 1643   6   6 gwa-t10 C2 C3
 114740 198783   51 14154 2977   6   6 gwa-t10 C2 C3
 114741 198783   51 14154 2818   6   6 gwa-t10 C2 C3
 114742 198783   51 14154 2281   6   6 gwa-t10 C2 C3
 114743 198783   51 14154 4354   6   6 gwa-t10 C2 C3
 114744 198783   51 14154 1875   6   6 gwa-t10 C2 C3
 114745 198783   51 14154  361   6   6 gwa-t10 C2 C3
 114746 198783   51 14154 1017   6   6 gwa-t10 C2 C3
 114747 198783   51 14154 4161   6   6 gwa-t10 C2 C3
 114748 198783   51 14154 4124   6   6 gwa-t10 C2 C3
 114749 198783   51 14154  199   6   6 gwa-t10 C2 C3
 114750 198783   51 14154 2618   6   6 gwa-t10 C2 C3
 114751 198783   51 14154 5604   6   6 gwa-t10 C2 C3
 114752 198783   51 14154 3002   6   6 gwa-t10 C2 C3
 114753 198783   51 14154 3485   6   6 gwa-t10 C2 C3
 114754 198783   51 14154 1856   6   6 gwa-t10 C2 C3
 114755 198783   51 14154 2692   6   6 gwa-t10 C2 C3
 114756 198783   51 14154 4543   6   6 gwa-t10 C2 C3
 114757 198783   51 14154 2427   6   6 gwa-t10 C2 C3
 114758 198783   51 14154 2922   6   6 gwa-t10 C2 C3
 114759 198783   51 14154 3831   6   6 gwa-t10 C2 C3
 114760 198783   51 14154 3791   6   6 gwa-t10 C2 C3
 114761 198783   51 14154 3100   6   6 gwa-t10 C2 C3
 114762 198783   51 14154 3581   6   6 gwa-t10 C2 C3
 114763 198783   51 14154 5070   6   6 gwa-t10 C2 C3
 114764 198783   51 14154 2228   6   6 gwa-t10 C2 C3
 114765 198783   51 14154 3174   6   6 gwa-t10 C2 C3
 114766 198783   51 14154  935   6   6 gwa-t10 C2 C3
 114767 198783   51 14154 4422   6   6 gwa-t10 C2 C3
 114768 198783   51 14154 2037   6   6 gwa-t10 C2 C3
 114769 198783   51 14154 4082   6   6 gwa-t10 C2 C3
 114770 198783   51 14154  518   6   6 gwa-t10 C2 C3
 114771 198783   51 14154 3993   6   6 gwa-t10 C2 C3
 114772 198783   51 14154 1000   6   6 gwa-t10 C2 C3
 114773 198783   51 14154 1334   6   6 gwa-t10 C2 C3
 114774 198783   51 14154 2717   6   6 gwa-t10 C2 C3
 114775 198783   51 14154 2384   6   6 gwa-t10 C2 C3
 114776 198783   51 14154 2124   6   6 gwa-t10 C2 C3
 114777 198783   51 14154  867   6   6 gwa-t10 C2 C3
 114778 198783   51 14154 3250   6   6 gwa-t10 C2 C3
 114779 198783   51 14154 4333   6   6 gwa-t10 C2 C3
 114780 198783   51 14154 6053   6   6 gwa-t10 C2 C3
 114781 198783   51 14154 2761   6   6 gwa-t10 C2 C3
 114782 198783   51 14154 3465   6   6 gwa-t10 C2 C3
 114783 198783   51 14154 1099   6   6 gwa-t10 C2 C3
 114784 198783   51 14154  761   6   6 gwa-t10 C2 C3
 114785 198783   51 14154  712   6   6 gwa-t10 C2 C3
 114786 198783   51 14154 1339   6   6 gwa-t10 C2 C3
 114787 198783   51 14154  481   6   6 gwa-t10 C2 C3
 114788 198783   51 14154 3900   6   6 gwa-t10 C2 C3
 114789 198783   51 14154 3468   6   6 gwa-t10 C2 C3
 114790 198783   51 14154 3050   6   6 gwa-t10 C2 C3
 114791 198783   51 14154   12   6   6 gwa-t10 C2 C3
 114792 198783   51 14154 3398   6   6 gwa-t10 C2 C3
 114793 198783   51 14154 2559   6   6 gwa-t10 C2 C3
 114794 198783   51 14154 1236   6   6 gwa-t10 C2 C3
 114795 198783   51 14154 5772   6   6 gwa-t10 C2 C3
 114796 198783   51 14154  846   6   6 gwa-t10 C2 C3
 114797 198783   51 14154 2013   6   6 gwa-t10 C2 C3
 114798 198783   51 14154 5390   6   6 gwa-t10 C2 C3
 114799 198783   51 14154 1865   6   6 gwa-t10 C2 C3
 114800 198783   51 14154 1952   6   6 gwa-t10 C2 C3
 114801 198783   51 14154 2381   6   6 gwa-t10 C2 C3
 114802 198783   51 14154  979   6   6 gwa-t10 C2 C3
 114803 198783   51 14154 3114   6   6 gwa-t10 C2 C3
 114804 198783   51 14154 2063   6   6 gwa-t10 C2 C3
 114805 198783   51 14154 2648   6   6 gwa-t10 C2 C3
 114806 198783   51 14154 2261   6   6 gwa-t10 C2 C3
 114807 198783   51 14154 5842   6   6 gwa-t10 C2 C3
 114808 198783   51 14154 2611   6   6 gwa-t10 C2 C3
 114809 198783   51 14154 1989   6   6 gwa-t10 C2 C3
 114810 198783   51 14154 2732   6   6 gwa-t10 C2 C3
 114811 198783   51 14154  237   6   6 gwa-t10 C2 C3
 114812 198783   51 14154 4483   6   6 gwa-t10 C2 C3
 114813 198783   51 14154 3375   6   6 gwa-t10 C2 C3
 114814 198783   51 14154 3198   6   6 gwa-t10 C2 C3
 114815 198783   51 14154 4529   6   6 gwa-t10 C2 C3
 114816 198783   51 14154 2607   6   6 gwa-t10 C2 C3
 114817 198783   51 14154 3589   6   6 gwa-t10 C2 C3
 114818 198783   51 14154 1695   6   6 gwa-t10 C2 C3
 114819 198783   51 14154 3090   6   6 gwa-t10 C2 C3
 114820 198783   51 14154 2897   6   6 gwa-t10 C2 C3
 114821 198783   51 14154  936   6   6 gwa-t10 C2 C3
 114822 198783   51 14154  840   6   6 gwa-t10 C2 C3
 114823 198783   51 14154 1677   6   6 gwa-t10 C2 C3
 114824 198783   51 14154 5070   6   6 gwa-t10 C2 C3
 114825 198783   51 14154 4444   6   6 gwa-t10 C2 C3
 114826 198783   51 14154 2586   6   6 gwa-t10 C2 C3
 114827 198783   51 14154 1197   6   6 gwa-t10 C2 C3
 114828 198783   51 14154 1854   6   6 gwa-t10 C2 C3
 114829 198783   51 14154 1959   6   6 gwa-t10 C2 C3
 114830 198783   51 14154 1499   6   6 gwa-t10 C2 C3
 114831 198783   51 14154 1547   6   6 gwa-t10 C2 C3
 114832 198783   51 14154 3225   6   6 gwa-t10 C2 C3
 114833 198783   51 14154 2860   6   6 gwa-t10 C2 C3
 114834 198783   51 14154 5451   6   6 gwa-t10 C2 C3
 114835 198783   51 14154 1817   6   6 gwa-t10 C2 C3
 114836 198783   51 14154 2889   6   6 gwa-t10 C2 C3
 114837 198783   51 14154 2716   6   6 gwa-t10 C2 C3
 114838 198783   51 14154 3097   6   6 gwa-t10 C2 C3
 114839 198783   51 14154 4656   6   6 gwa-t10 C2 C3
 114840 198783   51 14154 6135   6   6 gwa-t10 C2 C3
 114841 198783   51 14154 2131   6   6 gwa-t10 C2 C3
 114842 198783   51 14154 5635   6   6 gwa-t10 C2 C3
 114843 198783   51 14154 1403   6   6 gwa-t10 C2 C3
 114844 198783   51 14154  307   6   6 gwa-t10 C2 C3
 114845 198783   51 14154 4507   6   6 gwa-t10 C2 C3
 114846 198783   51 14154  139   6   6 gwa-t10 C2 C3
 114847 198783   51 14154 3700   6   6 gwa-t10 C2 C3
 114848 198783   51 14154 3428   6   6 gwa-t10 C2 C3
 114849 198783   51 14154  790   6   6 gwa-t10 C2 C3
 114850 198783   51 14154 2135   6   6 gwa-t10 C2 C3
 114851 198783   51 14154 3533   6   6 gwa-t10 C2 C3
 114852 198783   51 14154 5302   6   6 gwa-t10 C2 C3
 114853 198783   51 14154 2201   6   6 gwa-t10 C2 C3
 114854 198783   51 14154 2463   6   6 gwa-t10 C2 C3
 114855 198783   51 14154 4008   6   6 gwa-t10 C2 C3
 114856 198783   51 14154 4628   6   6 gwa-t10 C2 C3
 114857 198783   51 14154 1739   6   6 gwa-t10 C2 C3
 114858 198783   51 14154 2694   6   6 gwa-t10 C2 C3
 114859 198783   51 14154  893   6   6 gwa-t10 C2 C3
 114860 198783   51 14154 3119   6   6 gwa-t10 C2 C3
 114861 198783   51 14154 1684   6   6 gwa-t10 C2 C3
 114862 198783   51 14154 1214   6   6 gwa-t10 C2 C3
 114863 198783   51 14154 2090   6   6 gwa-t10 C2 C3
 114864 198783   51 14154 2067   6   6 gwa-t10 C2 C3
 114865 198783   51 14154 2193   6   6 gwa-t10 C2 C3
 114866 198783   51 14154 1359   6   6 gwa-t10 C2 C3
 114867 198783   51 14154 4013   6   6 gwa-t10 C2 C3
 114868 198783   51 14154 1710   6   6 gwa-t10 C2 C3
 114869 198783   51 14154 2565   6   6 gwa-t10 C2 C3
 114870 198783   51 14154 1049   6   6 gwa-t10 C2 C3
 114871 198783   51 14154  461   6   6 gwa-t10 C2 C3
 114872 198783   51 14154 3607   6   6 gwa-t10 C2 C3
 114873 198783   51 14154 2714   6   6 gwa-t10 C2 C3
 114874 198783   51 14154  516   6   6 gwa-t10 C2 C3
 114875 198783   51 14154 3148   6   6 gwa-t10 C2 C3
 114876 198783   51 14154 3703   6   6 gwa-t10 C2 C3
 114877 198783   51 14154  304   6   6 gwa-t10 C2 C3
 114878 198783   51 14154 3157   6   6 gwa-t10 C2 C3
 114879 198783   51 14154 2449   6   6 gwa-t10 C2 C3
 114880 198783   51 14154   51   6   6 gwa-t10 C2 C3
 114881 198783   51 14154 3730   6   6 gwa-t10 C2 C3
 114882 198783   51 14154 5118   6   6 gwa-t10 C2 C3
 114883 198783   51 14154 3925   6   6 gwa-t10 C2 C3
 114884 198783   51 14154 3032   6   6 gwa-t10 C2 C3
 114885 198783   51 14154 3360   6   6 gwa-t10 C2 C3
 114886 198783   51 14154 2304   6   6 gwa-t10 C2 C3
 114887 198783   51 14154 1133   6   6 gwa-t10 C2 C3
 114888 198783   51 14154 4114   6   6 gwa-t10 C2 C3
 114889 198783   51 14154 2460   6   6 gwa-t10 C2 C3
 114890 198783   51 14154 3501   6   6 gwa-t10 C2 C3
 114891 198783   51 14154 2731   6   6 gwa-t10 C2 C3
 114892 198783   51 14154 2853   6   6 gwa-t10 C2 C3
 114893 198783   51 14154 3608   6   6 gwa-t10 C2 C3
 114894 198783   51 14154 2637   6   6 gwa-t10 C2 C3
 114895 198783   51 14154 2422   6   6 gwa-t10 C2 C3
 114896 198783   51 14154 2348   6   6 gwa-t10 C2 C3
 114897 198783   51 14154  839   6   6 gwa-t10 C2 C3
 114898 198783   51 14154 1624   6   6 gwa-t10 C2 C3
 114899 198783   51 14154 5044   6   6 gwa-t10 C2 C3
 114900 198783   51 14154 2074   6   6 gwa-t10 C2 C3
 114901 198783   51 14154 1590   6   6 gwa-t10 C2 C3
 114902 198783   51 14154 3647   6   6 gwa-t10 C2 C3
 114903 198783   51 14154 5176   6   6 gwa-t10 C2 C3
 114904 198783   51 14154 3543   6   6 gwa-t10 C2 C3
 114905 198783   51 14154 3780   6   6 gwa-t10 C2 C3
 114906 198783   51 14154  727   6   6 gwa-t10 C2 C3
 114907 198783   51 14154 1741   6   6 gwa-t10 C2 C3
 114908 198783   51 14154 1777   6   6 gwa-t10 C2 C3
 114909 198783   51 14154 1206   6   6 gwa-t10 C2 C3
 114910 198783   51 14154 5136   6   6 gwa-t10 C2 C3
 114911 198783   51 14154 2014   6   6 gwa-t10 C2 C3
 114912 198783   51 14154  962   6   6 gwa-t10 C2 C3
